Year,State,State ANSI,County,ACRES Planted,ACRES Harvested,Acres Loss,Hectare Planted,Hectare Harvested,Hectare Loss,% of Loss
2019,KANSAS,20,Saline,"92,300","87,180","5,120",37352.5178,35280.52548,2071.99232,0.055471289
2019,KANSAS,20,Anderson,"2,500","2,200",300,1011.715,890.3092,121.4058,0.12
2019,KANSAS,20,Chase,"6,600","5,060","1,540",2670.9276,2047.71116,623.21644,0.233333333
2019,KANSAS,20,Coffey,"5,200","4,620",580,2104.3672,1869.64932,234.71788,0.111538462
2019,KANSAS,20,Douglas,"4,000","3,870",130,1618.744,1566.13482,52.60918,0.0325
2019,KANSAS,20,Franklin,"4,400","4,080",320,1780.6184,1651.11888,129.49952,0.072727273
2019,KANSAS,20,Geary,"7,500","6,680",820,3035.145,2703.30248,331.84252,0.109333333
2019,KANSAS,20,Johnson,"1,300","1,280",20,526.0918,517.99808,8.09372,0.015384615
2019,KANSAS,20,Linn,"5,000","3,560","1,440",2023.43,1440.68216,582.74784,0.288
2019,KANSAS,20,Lyon,"5,500","4,420","1,080",2225.773,1788.71212,437.06088,0.196363636
2019,KANSAS,20,Miami,"2,900","2,710",190,1173.5894,1096.69906,76.89034,0.065517241
2019,KANSAS,20,Morris,"15,300","13,400","1,900",6191.6958,5422.7924,768.9034,0.124183007
2019,KANSAS,20,Osage,"6,300","6,070",230,2549.5218,2456.44402,93.07778,0.036507937
2019,KANSAS,20,Shawnee,"2,200","2,050",150,890.3092,829.6063,60.7029,0.068181818
2019,KANSAS,20,Wabaunsee,"3,000","2,300",700,1214.058,930.7778,283.2802,0.233333333
2019,KANSAS,20,Mitchell,"115,900","113,190","2,710",46903.1074,45806.40834,1096.69906,0.023382226
2019,KANSAS,20,Ottawa,"66,000","61,690","4,310",26709.276,24965.07934,1744.19666,0.06530303
2019,KANSAS,20,Republic,"36,200","35,130","1,070",14649.6332,14216.61918,433.01402,0.029558011
2019,KANSAS,20,Rooks,"76,600","74,900","1,700",30998.9476,30310.9814,687.9662,0.022193211
2019,KANSAS,20,Atchison,"1,600","1,460",140,647.4976,590.84156,56.65604,0.0875
2019,KANSAS,20,Brown,"2,300","1,890",410,930.7778,764.85654,165.92126,0.17826087
2019,KANSAS,20,Jackson,"3,300","2,810",490,1335.4638,1137.16766,198.29614,0.148484848
2019,KANSAS,20,Leavenworth,"2,400","2,330",70,971.2464,942.91838,28.32802,0.029166667
2019,KANSAS,20,Nemaha,"5,900","5,690",210,2387.6474,2302.66334,84.98406,0.03559322
2019,KANSAS,20,Pottawatomie,"3,100","3,040",60,1254.5266,1230.24544,24.28116,0.019354839
2019,KANSAS,20,Cheyenne,"113,600","111,640","1,960",45972.3296,45179.14504,793.18456,0.017253521
2019,KANSAS,20,Decatur,"92,300","90,890","1,410",37352.5178,36781.91054,570.60726,0.015276273
2019,KANSAS,20,Rawlins,"105,700","102,430","3,270",42775.3102,41451.98698,1323.32322,0.030936613
2019,KANSAS,20,Sherman,"135,900","132,800","3,100",54996.8274,53742.3008,1254.5266,0.02281089
2019,KANSAS,20,Comanche,"50,500","45,200","5,300",20436.643,18291.8072,2144.8358,0.104950495
2019,KANSAS,20,Edwards,"93,300","89,100","4,200",37757.2038,36057.5226,1699.6812,0.045016077
2019,KANSAS,20,Harvey,"68,700","61,660","7,040",27801.9282,24952.93876,2848.98944,0.102474527
2019,KANSAS,20,Kiowa,"62,000","57,420","4,580",25090.532,23237.07012,1853.46188,0.073870968
2019,KANSAS,20,Pawnee,"122,600","116,650","5,950",49614.5036,47206.6219,2407.8817,0.048531811
2019,KANSAS,20,Reno,"188,600","175,200","13,400",76323.7796,70900.9872,5422.7924,0.071049841
2019,KANSAS,20,Sedgwick,"124,000","116,450","7,550",50181.064,47125.6847,3055.3793,0.060887097
2019,KANSAS,20,Sumner,"276,000","243,020","32,980",111693.336,98346.79172,13346.54428,0.119492754
2019,KANSAS,20,Allen,"4,300","4,200",100,1740.1498,1699.6812,40.4686,0.023255814
2019,KANSAS,20,Butler,"27,500","26,200","1,300",11128.865,10602.7732,526.0918,0.047272727
2019,KANSAS,20,Cherokee,"35,300","34,100","1,200",14285.4158,13799.7926,485.6232,0.033994334
2019,KANSAS,20,Cowley,"57,700","53,670","4,030",23350.3822,21719.49762,1630.88458,0.069844021
2019,KANSAS,20,Crawford,"12,500","11,900",600,5058.575,4815.7634,242.8116,0.048
2019,KANSAS,20,Greenwood,"2,200","1,980",220,890.3092,801.27828,89.03092,0.1
2019,KANSAS,20,Labette,"6,400","5,930",470,2589.9904,2399.78798,190.20242,0.0734375
2019,KANSAS,20,Montgomery,"16,700","14,900","1,800",6758.2562,6029.8214,728.4348,0.107784431
2019,KANSAS,20,Neosho,"5,200","4,860",340,2104.3672,1966.77396,137.59324,0.065384615
2019,KANSAS,20,Clark,"68,300","59,270","9,030",27640.0538,23985.73922,3654.31458,0.132210835
2019,KANSAS,20,Grant,"80,000","73,000","7,000",32374.88,29542.078,2832.802,0.0875
2019,KANSAS,20,Gray,"126,300","121,100","5,200",51111.8418,49007.4746,2104.3672,0.041171813
2019,KANSAS,20,Hamilton,"112,200","108,730","3,470",45405.7692,44001.50878,1404.26042,0.030926916
2019,KANSAS,20,Morton,"79,900","76,100","3,800",32334.4114,30796.6046,1537.8068,0.047559449
2019,KANSAS,20,Seward,"54,100","47,300","6,800",21893.5126,19141.6478,2751.8648,0.125693161
2019,KANSAS,20,Stevens,"69,600","66,400","3,200",28166.1456,26871.1504,1294.9952,0.045977011
2019,KANSAS,20,Gove,"135,400","131,340","4,060",54794.4844,53151.45924,1643.02516,0.029985229
2019,KANSAS,20,Greeley,"161,000","154,820","6,180",65154.446,62653.48652,2500.95948,0.038385093
2019,KANSAS,20,Lane,"90,600","87,450","3,150",36664.5516,35389.7907,1274.7609,0.034768212
2019,KANSAS,20,Ness,"109,500","104,280","5,220",44313.117,42200.65608,2112.46092,0.047671233
2019,KANSAS,20,Wichita,"134,000","130,800","3,200",54227.924,52932.9288,1294.9952,0.023880597
2019,KENTUCKY,21,Fayette,700,280,420,283.2802,113.31208,169.96812,0.6
2019,KENTUCKY,21,Lincoln,"1,000",100,900,404.686,40.4686,364.2174,0.9
2019,KENTUCKY,21,Scott,800,380,420,323.7488,153.78068,169.96812,0.525
2019,KENTUCKY,21,Shelby,"2,000",900,"1,100",809.372,364.2174,445.1546,0.55
2019,KENTUCKY,21,Woodford,500,100,400,202.343,40.4686,161.8744,0.8
2019,KENTUCKY,21,Allen,"1,700",900,800,687.9662,364.2174,323.7488,0.470588235
2019,KENTUCKY,21,Barren,"4,300",400,"3,900",1740.1498,161.8744,1578.2754,0.906976744
2019,KENTUCKY,21,Breckinridge,"3,500","1,100","2,400",1416.401,445.1546,971.2464,0.685714286
2019,KENTUCKY,21,Hardin,"4,000","1,600","2,400",1618.744,647.4976,971.2464,0.6
2019,KENTUCKY,21,Marion,"5,500","1,300","4,200",2225.773,526.0918,1699.6812,0.763636364
2019,KENTUCKY,21,Monroe,"3,000",500,"2,500",1214.058,202.343,1011.715,0.833333333
2019,KENTUCKY,21,Russell,"1,000",250,750,404.686,101.1715,303.5145,0.75
2019,KENTUCKY,21,Warren,"15,000","13,200","1,800",6070.29,5341.8552,728.4348,0.12
2019,KENTUCKY,21,Caldwell,"15,500","13,500","2,000",6272.633,5463.261,809.372,0.129032258
2019,KENTUCKY,21,Christian,"66,500","55,500","11,000",26911.619,22460.073,4451.546,0.165413534
2019,KENTUCKY,21,Daviess,"5,700","2,100","3,600",2306.7102,849.8406,1456.8696,0.631578947
2019,KENTUCKY,21,Henderson,"4,100","3,300",800,1659.2126,1335.4638,323.7488,0.195121951
2019,KENTUCKY,21,Logan,"56,500","46,500","10,000",22864.759,18817.899,4046.86,0.17699115
2019,KENTUCKY,21,McLean,"7,500","5,100","2,400",3035.145,2063.8986,971.2464,0.32
2019,KENTUCKY,21,Simpson,"31,000","26,000","5,000",12545.266,10521.836,2023.43,0.161290323
2019,KENTUCKY,21,Todd,"40,000","33,000","7,000",16187.44,13354.638,2832.802,0.175
2019,KENTUCKY,21,Union,"8,700","7,000","1,700",3520.7682,2832.802,687.9662,0.195402299
2019,KENTUCKY,21,Henry,500,130,370,202.343,52.60918,149.73382,0.74
2019,KENTUCKY,21,Ballard,"13,700","10,800","2,900",5544.1982,4370.6088,1173.5894,0.211678832
2019,KENTUCKY,21,Calloway,"12,700","9,300","3,400",5139.5122,3763.5798,1375.9324,0.267716535
2019,KENTUCKY,21,Carlisle,"7,000","5,400","1,600",2832.802,2185.3044,647.4976,0.228571429
2019,KENTUCKY,21,Fulton,"8,800","6,000","2,800",3561.2368,2428.116,1133.1208,0.318181818
2019,KENTUCKY,21,Graves,"26,500","22,000","4,500",10724.179,8903.092,1821.087,0.169811321
2019,KENTUCKY,21,Hickman,"13,500","11,300","2,200",5463.261,4572.9518,890.3092,0.162962963
2019,KENTUCKY,21,McCracken,"6,500","5,400","1,100",2630.459,2185.3044,445.1546,0.169230769
2019,KENTUCKY,21,Trigg,"17,500","13,600","3,900",7082.005,5503.7296,1578.2754,0.222857143
2019,MARYLAND,24,Somerset,"8,600","3,700","4,900",3480.2996,1497.3382,1982.9614,0.569767442
2019,MARYLAND,24,Frederick,"24,000","12,000","12,000",9712.464,4856.232,4856.232,0.5
2019,MARYLAND,24,Washington,"14,000","11,400","2,600",5665.604,4613.4204,1052.1836,0.185714286
2019,MARYLAND,24,Caroline,"32,000","16,600","15,400",12949.952,6717.7876,6232.1644,0.48125
2019,MARYLAND,24,Cecil,"16,000","11,600","4,400",6474.976,4694.3576,1780.6184,0.275
2019,MARYLAND,24,Talbot,"34,000","12,500","21,500",13759.324,5058.575,8700.749,0.632352941
2019,MICHIGAN,26,Clare,"1,000",600,400,404.686,242.8116,161.8744,0.4
2019,MICHIGAN,26,Gladwin,"1,700","1,200",500,687.9662,485.6232,202.343,0.294117647
2019,MICHIGAN,26,Gratiot,"21,100","18,100","3,000",8538.8746,7324.8166,1214.058,0.142180095
2019,MICHIGAN,26,Isabella,"14,400","11,800","2,600",5827.4784,4775.2948,1052.1836,0.180555556
2019,MICHIGAN,26,Mecosta,"2,900","2,600",300,1173.5894,1052.1836,121.4058,0.103448276
2019,MICHIGAN,26,Midland,"4,300","3,200","1,100",1740.1498,1294.9952,445.1546,0.255813953
2019,MICHIGAN,26,Arenac,"6,900","5,000","1,900",2792.3334,2023.43,768.9034,0.275362319
2019,MICHIGAN,26,Bay,"14,500","12,900","1,600",5867.947,5220.4494,647.4976,0.110344828
2019,MICHIGAN,26,Huron,"77,000","70,000","7,000",31160.822,28328.02,2832.802,0.090909091
2019,MICHIGAN,26,Saginaw,"23,100","20,300","2,800",9348.2466,8215.1258,1133.1208,0.121212121
2019,MICHIGAN,26,Sanilac,"52,500","48,800","3,700",21246.015,19748.6768,1497.3382,0.07047619
2019,MICHIGAN,26,Tuscola,"35,000","29,000","6,000",14164.01,11735.894,2428.116,0.171428571
2019,MICHIGAN,26,Presque Isle,"4,800","4,300",500,1942.4928,1740.1498,202.343,0.104166667
2019,MICHIGAN,26,Calhoun,"5,600","5,400",200,2266.2416,2185.3044,80.9372,0.035714286
2019,MICHIGAN,26,Clinton,"23,100","22,200",900,9348.2466,8984.0292,364.2174,0.038961039
2019,MICHIGAN,26,Eaton,"14,800","13,800","1,000",5989.3528,5584.6668,404.686,0.067567568
2019,MICHIGAN,26,Hillsdale,"10,000","9,500",500,4046.86,3844.517,202.343,0.05
2019,MICHIGAN,26,Ingham,"14,000","13,600",400,5665.604,5503.7296,161.8744,0.028571429
2019,MICHIGAN,26,Ionia,"13,500","13,000",500,5463.261,5260.918,202.343,0.037037037
2019,MICHIGAN,26,Jackson,"7,400","7,300",100,2994.6764,2954.2078,40.4686,0.013513514
2019,MICHIGAN,26,Shiawassee,"20,500","16,900","3,600",8296.063,6839.1934,1456.8696,0.175609756
2019,MICHIGAN,26,Genesee,"5,800","5,300",500,2347.1788,2144.8358,202.343,0.086206897
2019,MICHIGAN,26,Lapeer,"6,200","5,700",500,2509.0532,2306.7102,202.343,0.080645161
2019,MICHIGAN,26,Lenawee,"30,500","26,900","3,600",12342.923,10886.0534,1456.8696,0.118032787
2019,MICHIGAN,26,Livingston,"5,600","5,400",200,2266.2416,2185.3044,80.9372,0.035714286
2019,MICHIGAN,26,Macomb,"2,100","1,900",200,849.8406,768.9034,80.9372,0.095238095
2019,MICHIGAN,26,Monroe,"20,900","19,000","1,900",8457.9374,7689.034,768.9034,0.090909091
2019,MICHIGAN,26,St. Clair,"11,100","9,200","1,900",4492.0146,3723.1112,768.9034,0.171171171
2019,MICHIGAN,26,Washtenaw,"12,000","11,700",300,4856.232,4734.8262,121.4058,0.025
2019,MICHIGAN,26,Allegan,"6,200","3,800","2,400",2509.0532,1537.8068,971.2464,0.387096774
2019,MICHIGAN,26,Berrien,"1,700","1,600",100,687.9662,647.4976,40.4686,0.058823529
2019,MICHIGAN,26,Kalamazoo,"2,900","2,700",200,1173.5894,1092.6522,80.9372,0.068965517
2019,MICHIGAN,26,Kent,"5,500","5,400",100,2225.773,2185.3044,40.4686,0.018181818
2019,MICHIGAN,26,Mason,"4,200","3,700",500,1699.6812,1497.3382,202.343,0.119047619
2019,MICHIGAN,26,Newaygo,"3,000","2,600",400,1214.058,1052.1836,161.8744,0.133333333
2019,MICHIGAN,26,Oceana,"3,100","2,900",200,1254.5266,1173.5894,80.9372,0.064516129
2019,MISSISSIPPI,28,DeSoto,"2,100","1,200",900,849.8406,485.6232,364.2174,0.428571429
2019,MISSOURI,29,Boone,"5,000","3,650","1,350",2023.43,1477.1039,546.3261,0.27
2019,MISSOURI,29,Cole,"1,000",210,790,404.686,84.98406,319.70194,0.79
2019,MISSOURI,29,Cooper,"13,100","10,500","2,600",5301.3866,4249.203,1052.1836,0.198473282
2019,MISSOURI,29,Howard,"4,400","2,500","1,900",1780.6184,1011.715,768.9034,0.431818182
2019,MISSOURI,29,Moniteau,"4,100","3,110",990,1659.2126,1258.57346,400.63914,0.241463415
2019,MISSOURI,29,Morgan,"1,400",660,740,566.5604,267.09276,299.46764,0.528571429
2019,MISSOURI,29,Polk,"1,100",460,640,445.1546,186.15556,258.99904,0.581818182
2019,MISSOURI,29,Franklin,"3,400","1,500","1,900",1375.9324,607.029,768.9034,0.558823529
2019,MISSOURI,29,Gasconade,"1,300",470,830,526.0918,190.20242,335.88938,0.638461538
2019,MISSOURI,29,Lincoln,"8,700","7,200","1,500",3520.7682,2913.7392,607.029,0.172413793
2019,MISSOURI,29,Montgomery,"12,000","8,000","4,000",4856.232,3237.488,1618.744,0.333333333
2019,MISSOURI,29,Perry,"15,800","9,100","6,700",6394.0388,3682.6426,2711.3962,0.424050633
2019,MISSOURI,29,St. Charles,"5,500","2,890","2,610",2225.773,1169.54254,1056.23046,0.474545455
2019,MISSOURI,29,St. Louis,"1,000",650,350,404.686,263.0459,141.6401,0.35
2019,MISSOURI,29,Ste. Genevieve,"2,900","2,170",730,1173.5894,878.16862,295.42078,0.251724138
2019,MISSOURI,29,Warren,"3,000","1,890","1,110",1214.058,764.85654,449.20146,0.37
2019,MISSOURI,29,Carroll,"2,800","1,690","1,110",1133.1208,683.91934,449.20146,0.396428571
2019,MISSOURI,29,Grundy,"1,100",470,630,445.1546,190.20242,254.95218,0.572727273
2019,MISSOURI,29,Livingston,"3,100","2,600",500,1254.5266,1052.1836,202.343,0.161290323
2019,MISSOURI,29,Randolph,"3,800","3,530",270,1537.8068,1428.54158,109.26522,0.071052632
2019,MISSOURI,29,Audrain,"14,000","9,000","5,000",5665.604,3642.174,2023.43,0.357142857
2019,MISSOURI,29,Knox,"2,600","1,500","1,100",1052.1836,607.029,445.1546,0.423076923
2019,MISSOURI,29,Lewis,"1,600","1,200",400,647.4976,485.6232,161.8744,0.25
2019,MISSOURI,29,Pike,"8,000","2,800","5,200",3237.488,1133.1208,2104.3672,0.65
2019,MISSOURI,29,Ralls,"2,000","1,230",770,809.372,497.76378,311.60822,0.385
2019,MISSOURI,29,Scotland,"1,500",620,880,607.029,250.90532,356.12368,0.586666667
2019,MISSOURI,29,Caldwell,"1,900",950,950,768.9034,384.4517,384.4517,0.5
2019,MISSOURI,29,Clay,800,700,100,323.7488,283.2802,40.4686,0.125
2019,MISSOURI,29,Gentry,"1,800","1,600",200,728.4348,647.4976,80.9372,0.111111111
2019,MISSOURI,29,Ray,"2,100","2,000",100,849.8406,809.372,40.4686,0.047619048
2019,MISSOURI,29,Bollinger,"4,600","4,100",500,1861.5556,1659.2126,202.343,0.108695652
2019,MISSOURI,29,Dunklin,"14,000","13,200",800,5665.604,5341.8552,323.7488,0.057142857
2019,MISSOURI,29,Mississippi,"39,300","36,000","3,300",15904.1598,14568.696,1335.4638,0.083969466
2019,MISSOURI,29,New Madrid,"7,600","6,700",900,3075.6136,2711.3962,364.2174,0.118421053
2019,MISSOURI,29,Pemiscot,"18,300","15,800","2,500",7405.7538,6394.0388,1011.715,0.136612022
2019,MISSOURI,29,Stoddard,"19,200","16,900","2,300",7769.9712,6839.1934,930.7778,0.119791667
2019,MISSOURI,29,Barton,"44,000","37,700","6,300",17806.184,15256.6622,2549.5218,0.143181818
2019,MISSOURI,29,Dade,"16,000","13,600","2,400",6474.976,5503.7296,971.2464,0.15
2019,MISSOURI,29,Jasper,"34,500","27,200","7,300",13961.667,11007.4592,2954.2078,0.211594203
2019,MISSOURI,29,Lawrence,"8,500","2,200","6,300",3439.831,890.3092,2549.5218,0.741176471
2019,MISSOURI,29,Newton,"6,700","3,630","3,070",2711.3962,1469.01018,1242.38602,0.458208955
2019,MISSOURI,29,Cass,"2,400","1,600",800,971.2464,647.4976,323.7488,0.333333333
2019,MISSOURI,29,Cedar,"2,800","2,400",400,1133.1208,971.2464,161.8744,0.142857143
2019,MISSOURI,29,Henry,"10,300","7,000","3,300",4168.2658,2832.802,1335.4638,0.32038835
2019,MISSOURI,29,Johnson,"6,200","2,200","4,000",2509.0532,890.3092,1618.744,0.64516129
2019,MISSOURI,29,Lafayette,"5,600","4,800",800,2266.2416,1942.4928,323.7488,0.142857143
2019,MONTANA,30,Broadwater,"11,000","10,800",200,4451.546,4370.6088,80.9372,0.018181818
2019,MONTANA,30,Cascade,"113,000","107,000","6,000",45729.518,43301.402,2428.116,0.053097345
2019,MONTANA,30,Fergus,"109,000","106,000","3,000",44110.774,42896.716,1214.058,0.027522936
2019,MONTANA,30,Golden Valley,"28,000","25,800","2,200",11331.208,10440.8988,890.3092,0.078571429
2019,MONTANA,30,Judith Basin,"52,000","50,500","1,500",21043.672,20436.643,607.029,0.028846154
2019,MONTANA,30,Lewis and Clark,"6,600","6,100",500,2670.9276,2468.5846,202.343,0.075757576
2019,MONTANA,30,Petroleum,"11,500","11,200",300,4653.889,4532.4832,121.4058,0.026086957
2019,MONTANA,30,Wheatland,"22,000","20,700","1,300",8903.092,8377.0002,526.0918,0.059090909
2019,MONTANA,30,Blaine,"46,000","45,000","1,000",18615.556,18210.87,404.686,0.02173913
2019,MONTANA,30,Chouteau,"381,000","373,000","8,000",154185.366,150947.878,3237.488,0.020997375
2019,MONTANA,30,Glacier,"69,000","67,400","1,600",27923.334,27275.8364,647.4976,0.023188406
2019,MONTANA,30,Hill,"276,000","264,000","12,000",111693.336,106837.104,4856.232,0.043478261
2019,MONTANA,30,Liberty,"119,000","118,000","1,000",48157.634,47752.948,404.686,0.008403361
2019,MONTANA,30,Phillips,"29,000","28,100",900,11735.894,11371.6766,364.2174,0.031034483
2019,MONTANA,30,Pondera,"113,000","111,000","2,000",45729.518,44920.146,809.372,0.017699115
2019,MONTANA,30,Teton,"129,000","127,900","1,100",52204.494,51759.3394,445.1546,0.008527132
2019,MONTANA,30,Toole,"69,000","65,600","3,400",27923.334,26547.4016,1375.9324,0.049275362
2019,MONTANA,30,McCone,"19,000","15,300","3,700",7689.034,6191.6958,1497.3382,0.194736842
2019,MONTANA,30,Richland,"8,400","8,000",400,3399.3624,3237.488,161.8744,0.047619048
2019,MONTANA,30,Valley,"7,700","6,400","1,300",3116.0822,2589.9904,526.0918,0.168831169
2019,MONTANA,30,Flathead,"4,700","4,600",100,1902.0242,1861.5556,40.4686,0.021276596
2019,MONTANA,30,Lake,"3,500","3,300",200,1416.401,1335.4638,80.9372,0.057142857
2019,MONTANA,30,Stillwater,"23,800","22,100","1,700",9631.5268,8943.5606,687.9662,0.071428571
2019,MONTANA,30,Treasure,"4,900","4,800",100,1982.9614,1942.4928,40.4686,0.020408163
2019,MONTANA,30,Yellowstone,"64,000","56,900","7,100",25899.904,23026.6334,2873.2706,0.1109375
2019,MONTANA,30,Carter,"17,700","11,200","6,500",7162.9422,4532.4832,2630.459,0.367231638
2019,MONTANA,30,Fallon,"7,200","6,000","1,200",2913.7392,2428.116,485.6232,0.166666667
2019,MONTANA,30,Powder River,"7,400","5,000","2,400",2994.6764,2023.43,971.2464,0.324324324
2019,MONTANA,30,Gallatin,"22,500","22,400",100,9105.435,9064.9664,40.4686,0.004444444
2019,NEBRASKA,31,Buffalo,"3,000","2,470",530,1214.058,999.57442,214.48358,0.176666667
2019,NEBRASKA,31,Custer,"4,100","3,520",580,1659.2126,1424.49472,234.71788,0.141463415
2019,NEBRASKA,31,Cass,500,290,210,202.343,117.35894,84.98406,0.42
2019,NEBRASKA,31,Hamilton,900,630,270,364.2174,254.95218,109.26522,0.3
2019,NEBRASKA,31,Platte,600,510,90,242.8116,206.38986,36.42174,0.15
2019,NEBRASKA,31,Saunders,"1,200","1,020",180,485.6232,412.77972,72.84348,0.15
2019,NEBRASKA,31,Banner,"43,700","38,090","5,610",17684.7782,15414.48974,2270.28846,0.128375286
2019,NEBRASKA,31,Dawes,"20,000","15,760","4,240",8093.72,6377.85136,1715.86864,0.212
2019,NEBRASKA,31,Morrill,"21,300","19,760","1,540",8619.8118,7996.59536,623.21644,0.072300469
2019,NEBRASKA,31,Sheridan,"28,000","23,180","4,820",11331.208,9380.62148,1950.58652,0.172142857
2019,NEBRASKA,31,Adams,"2,000","1,710",290,809.372,692.01306,117.35894,0.145
2019,NEBRASKA,31,Franklin,"4,400","3,850",550,1780.6184,1558.0411,222.5773,0.125
2019,NEBRASKA,31,Furnas,"34,600","32,880","1,720",14002.1356,13306.07568,696.05992,0.049710983
2019,NEBRASKA,31,Gosper,"9,700","8,430","1,270",3925.4542,3411.50298,513.95122,0.130927835
2019,NEBRASKA,31,Harlan,"16,800","14,560","2,240",6798.7248,5892.22816,906.49664,0.133333333
2019,NEBRASKA,31,Kearney,"4,700","3,360","1,340",1902.0242,1359.74496,542.27924,0.285106383
2019,NEBRASKA,31,Phelps,"2,400","1,950",450,971.2464,789.1377,182.1087,0.1875
2019,NEBRASKA,31,Webster,"14,100","12,600","1,500",5706.0726,5099.0436,607.029,0.106382979
2019,NEBRASKA,31,Fillmore,"1,100",910,190,445.1546,368.26426,76.89034,0.172727273
2019,NEBRASKA,31,Gage,"2,400","2,270",130,971.2464,918.63722,52.60918,0.054166667
2019,NEBRASKA,31,Jefferson,"4,100","3,710",390,1659.2126,1501.38506,157.82754,0.095121951
2019,NEBRASKA,31,Johnson,"1,400","1,220",180,566.5604,493.71692,72.84348,0.128571429
2019,NEBRASKA,31,Nemaha,700,670,30,283.2802,271.13962,12.14058,0.042857143
2019,NEBRASKA,31,Nuckolls,"10,100","7,920","2,180",4087.3286,3205.11312,882.21548,0.215841584
2019,NEBRASKA,31,Saline,"2,300","2,210",90,930.7778,894.35606,36.42174,0.039130435
2019,NEBRASKA,31,Dundy,"26,300","24,300","2,000",10643.2418,9833.8698,809.372,0.076045627
2019,NEBRASKA,31,Frontier,"34,300","32,020","2,280",13880.7298,12958.04572,922.68408,0.066472303
2019,NEBRASKA,31,Hitchcock,"55,600","51,640","3,960",22500.5416,20897.98504,1602.55656,0.071223022
2019,NEBRASKA,31,Keith,"31,300","26,740","4,560",12666.6718,10821.30364,1845.36816,0.145686901
2019,NEBRASKA,31,Perkins,"79,300","73,000","6,300",32091.5998,29542.078,2549.5218,0.079445145
2019,NEBRASKA,31,Red Willow,"45,500","43,410","2,090",18413.213,17567.41926,845.79374,0.045934066
2019,NORTH CAROLINA,37,Beaufort,"5,700","5,470",230,2306.7102,2213.63242,93.07778,0.040350877
2019,NORTH CAROLINA,37,Greene,"4,700","4,000",700,1902.0242,1618.744,283.2802,0.14893617
2019,NORTH CAROLINA,37,Johnston,"7,700","6,900",800,3116.0822,2792.3334,323.7488,0.103896104
2019,NORTH CAROLINA,37,Lenoir,"5,000","4,400",600,2023.43,1780.6184,242.8116,0.12
2019,NORTH CAROLINA,37,Pitt,"5,300","4,800",500,2144.8358,1942.4928,202.343,0.094339623
2019,NORTH CAROLINA,37,Wayne,"13,200","12,300",900,5341.8552,4977.6378,364.2174,0.068181818
